ID,Tweet,True Label,BERT 22,BERT 9,BERT,,Model vs Model,T test
2284,sir_en_otye_hibewafai_hihai_hi_otrahul_otji_hivacations_enpar_hikya_hichale_higaye_hiaap_hiunhe_hibhoolkar_hiroger_en_otroger_enkarne_hilage_hi_ot,1,1,1,1,,,
3237,bhai_hikohli_hitere_hinaam_hike_hipichhe_hihi_hiyaha_hiham_hichaude_hiho_hirahe_hihain_hi_otkyu_hibolti_hiband_hikarwa_hiraha_hihai_hi_ot,0,1,1,1,,,
641,salman_hikhan_hine_hicourt_enmein_hiyograj_hisingh_hidrive_enkar_hiraha_hitha_hiaisa_hibol_hidiya_hihota_hito_hiaaj_hiyeh_hidin_hinahi_hidekhna_hipadta_hi_ot,1,1,1,1,,,
2257,bangladesh_enwale_hiitne_hikhush_hihain_hijaise_hibajrangi_hibhaijaan_hiaaj_hihi_hirelease_enho_higayi_hiho_hiwahan_hi_ot,0,1,1,1,,,
3226,mulgi_hishikli_hi_otpragati_hichi_hitar_enzhali_hi_ot,0,0,0,0,,,
762,rabada_hiko_himaata_hiraaani_hika_hipaap_hichadega_hi_ot,1,0,0,0,,,
1736,sir_en_otpampers_enachhe_hihote_hihain_hiki_himamy_hipoko_hipants_en_ot,0,0,1,1,,,
2938,ye_hiyuvi_hiko_hibouncer_enmaarega_hi,0,0,0,0,,,
2971,india_ense_hiharenge_hihum_hi_otjab_hitak_hihai_hijaan_hi_otjab_hitak_hihai_hijaan_hiindvspak_ot,1,1,1,1,,,
2936,subah_hisubah_hikis_hitarah_hike_hichutiye_hiemo_hikarte_hihai_hi_ot,1,0,0,0,,,
1553,salman_hibhai_hine_hitwitter_enchhoda_hito_hiham_hibhi_hitwitter_enchhod_hidenge_hi_ot,0,1,1,1,,,
3005,hello_en_otji_hi_otek_hiladki_hishaadi_hike_hiliye_himaan_hinahi_hirahi_hi_otaap_himeri_hitaraf_hise_hiusko_hibol_hike_hidekho_hina_hi_otaapki_hibaat_hito_hisab_himaante_hihai_hi_otpls_hipls_hi,0,1,1,1,,,
1826,arre_hibhaaijaan_hi_otab_hicaste_enkahaan_hise_hilaate_hiho_hi,0,0,0,0,,,
3269,aib_hisay_hiwatch_entheir_enpositive_enside_enin_hikabhi_hihaan_hikabhi_hinaa_hi_otsada_entumne_hiaib_hidekha_hi_othunar_hito_hina_hidekha_hi_ot_ot,1,1,1,1,,,
1212,woh_hishot_enkhel_hike_hiuska_himunro_engaya_hi_otindvsnz_ot,0,1,0,0,,,
1014,kuch_hilog_hito_hibio_hime_hipoori_hibiography_enlikh_hidete_hihai_hi_ot,0,0,0,1,,,
452,apne_highar_himein_hito_hibilli_hibi_ensher_hihoti_hihain_hi_otyahan_hiviolence_enmein_hikoi_hibahaduri_hinahin_hi_otkabhi_hibhi_hiviolence_enaur_higusse_himein_hibahaduri_hinahin_hi_ot,0,0,0,0,,,
1925,ladkiyon_hiko_hihamesha_hibahot_hizor_hiki_hiattention_enlagi_hihui_hihoti_hihai_hi_ot,1,1,0,0,,,
904,he_hi_otsuna_hihai_hitere_hichahnewale_hi_otaage_hidus_hihain_hipeeche_hibaara_hi_otshe_en_otnigga_hii_hi_otm_hijayalalitha_hi_ot,1,1,1,1,,,
1415,dream_en_otmere_hisapnon_hika_hirajkumar_hiaayega_hireality_en_otpankajlal_hichoube_hi_otbalrampur_hi_otuttar_hipradesh_en,1,1,1,1,,,
2713,potty_enpe_hibaitha_hitoh_hiek_hikhayal_hiaaya_hizindagi_hipoop_en_otghana_hisa_hitatti_hilaya_hi,1,1,1,1,,,
3139,ganga_himein_hinahaa_hike_hiaur_hibhiii_hipavitra_hihogayi_hiho_hi_ot,0,1,1,0,,,
1717,saale_hihindi_enbhi_hitheek_hise_hilikh_hinahi_hisakte_hi_otenglish_ento_highanta_hiaata_hihoga_hiin_hilogo_enko_hi_ot,1,1,1,1,,,
1737,_otnational_entv_enpar_hicaste_enabuse_enbadzaat_hikarke_hikaunsa_hideshbhakti_hidekha_hirahoo_hihoo_hi_ot,0,0,0,0,,,
2281,sonia_en_ot_othume_hichahiye_hiporn_enswaraj_hi_otmms_hi_ot_otmadam_enjee_hiporn_ennahi_hipurn_hi_otsonia_en_ot_otye_hinara_hidesh_hike_hiliye_hinahi_hirahul_otk_hiliye_hihai_hi_otpic twitter com jl1jdtlsyk_ot,1,1,1,1,,,
883,mark_enharaami_hitere_hifacebook_hipar_hijo_hihai_hiinn_ensabke_hipaas_hivalentine_en_ots_hinahi_hihai_hi_otwish_enkarna_hibandh_hikar_hi_ot,1,1,1,1,,,
1064,reporter_en_otrahul_otji_hi_otthailand_enme_hisandwich_enmassage_enleke_hikaisa_hilaga_hi_otrahul_ot_otpic_hi_ottwitter_en_otcom gh38hpbb3y_hi,1,1,1,0,,,
822,modi_otji_hiin_hichina_en_ot_otmitron_hi_otmain_hichai_hike_hisaath_hisaath_hichow_en_otmein_hiaur_hikabhi_hikabhi_hichilli_hi_otpotato_enbhi_hibechta_hitha_hi_ot_ot,1,1,1,1,,,
2931,jin_hizakhmon_hiko_hiwaqt_hibhar_hichala_hihai_hi_ottum_hikyu_hiunhe_hiunglee_hikiye_hijaa_hirahe_hiho_hi_otaadab_ot,1,1,0,1,,,
1094,obama_hike_hisar_hipar_hiek_hineeli_hibarsaati_hitoh_hilagwa_hihi_hisakte_hithe_hi_otfaltu_himain_hibheeg_hiraha_hibechara_hi_ot,1,1,1,1,,,
503,aaj_himain_hiupar_hi_otaasman_hineeche_hi_ot_otmissionary_en_ot,1,0,0,0,,,
163,ab_hiki_hibaar_hi_otodi_hisarkar_hi_otwhateverthatmeans_ot,0,0,1,1,,,
673,universal_entruth_enis_hi_otsab_hichutiye_hihai_hi_ot,1,0,0,0,,,
617,main_hini_hikhel_hiraha_hijao_hitumlog_hisirf_hifielding_enhi_hikaraate_hiho_hi_otkattipic_hi_ottwitter_en_otcom lhwsxenhya_hi,1,0,1,0,,,
2555,hello_enmeru_hicab_en_otek_hihindu_hibrahmin_hidriver_enbhejo_hijaldi_hi_otairport_enjaana_hihai_hifarzipatrakarravishkumar_ot,0,1,1,1,,,
1941,kya_hiabb_hiup_enme_hiplayers_enka_hiselection_enbhi_hiyogyata_hipar_hinahi_hibalki_hiunki_hicaste_enke_hibasis_enpar_hihoga_hi_ot,0,0,0,0,,,
2972,jamai_hiraja_hi_otkumkum_hibhagya_hi_otdiya_hiaur_hibaati_hihum_hietc_enetc_en_otthingsthatuniteindians_ot,1,1,1,0,,,
2961,mein_hitumhare_hipyaar_hime_higadkari_hiji_hike_higarden_enki_hisabjiya_hikha_hisakta_hihu_hisanghiemo_ot,1,1,1,1,,,
2840,_otkanpur_en_otshe_ento_hiher_enbf_en_otchup_hichup_hikhade_hiho_hizaroor_hikoi_hibaat_hihai_hipasser_en_otby_en_otkoi_hibaat_hinahi_hihai_hi_otbhosdike_hike_himuh_hime_higutkha_hidaba_hihai_hi,1,1,1,1,,,
2136,phelps_enphelps_enphelps_enphelps_en_otusa_enusa_enusa_enusa_enusa_enusa_en_otteamusa_otolympics_ot,0,0,0,0,,,
1405,violence_enpaap_hihai_hi_ot,0,0,0,0,,,
884,log_hitwitter_enpe_hiaake_hibook_enlikh_hidete_hihai_hi_otyahan_hiek_hitweet_endimag_hime_hinahi_hiaati_hi_ot,1,1,1,1,,,
3386,naari_hishakti_hi_otshettypic twitter com rkt35eq4zv_ot,0,0,0,0,,,
298,colgate_ensensitive_ende_hijhanjhanahat_hise_hirahat_hi_otthoda_hiisse_hialka_hilamba_hike_hisar_hipar_highissa_hido_hi_ot,1,1,1,1,,,
586,kitne_hibhi_hibade_hiinsaan_hiban_hijao_hi_otpani_hipuri_hiwale_hike_hisamne_hitoh_hikatora_hifailana_hihi_hipadta_hihai_hi_ot,1,1,1,1,,,
1055,uth_hijaa_hibeta_hi_otye_hizameen_hivadra_hisahab_hiki_hihai_hi_otpic_hi_ottwitter_en_otcom hu0ozngn1j_hi,0,1,1,0,,,
2671,_ot_otto_hiphir_hirishta_hipakka_hisamjhen_hi_ot,0,0,0,0,,,
1129,engineering_encollege_enke_hibahar_hipaan_hiki_hidukan_hiwala_hiengineer_ense_hijyada_hikamata_hihai_hi_ot,1,0,0,0,,,
1099,ladki_highumao_hi_otchakri_hinahi_hi_otdiwalimessage_ot,1,0,1,1,,,
3019,shikaari_hi_ottroller_hi_otkhud_hiyaha_hishikaar_hi_ottroll_en_otho_higaya_hi_otna_hijaanu_himein_hi_otna_hijaane_hitu_hi_ottwitter com 1qaza7m87e_ot,1,1,1,1,,,
1404,watson_enke_hikaan_hime_hidheere_hise_hiwahab_hiriaz_hito_hibol_hike_hiaao_hikoi_hi_ot,1,1,1,1,,,
716,amitabh_otbachchan_hi_otzabooooogaaaabaadooombaaaaaaa_hi_otthe_higreat_enkhali_hi_othulla_hibambhjaa_hipinglaromba_hirekhaaaa_hi_otamitabh_ot_otbhai_hitu_hijeeta_hi_ot_ot_ot_ot_ot,1,1,1,1,,,
1534,sab_hichhodo_hiabd_hiki_hibatting_endekho_hiagainst_enwi_en_ot50_otof_en16_otballs_en_ot,0,0,0,0,,,
2014,aag_himoot_enrahe_hihain_hijaddu_hibhai_hi,0,0,1,0,,,
331,rj_hiyaar_hihamare_hicute_enbachche_hihote_hi_ottumne_hikyu_hibewafai_hiki_hi,1,0,0,0,,,
3394,teacher_enji_hi_ot20k_otki_hibadhai_hi_otceleb_hiban_higayee_hiho_hi_othum_hijaiso_hiko_hibhool_himat_hijana_hi,0,1,1,0,,,
2186,2_otmahine_hiki_hichutti_hipar_higaye_hihai_hirahul_otji_hi_otkhargepic_hi_ottwitter_en_otcom tcnlofywp6_hi,0,1,1,1,,,
3102,apne_hideewane_hika_hikar_hide_hibura_hihaal_hire_hi,0,0,0,0,,,
2994,shikhar_hide_hivilliers_hidhawan_hi_otindvssa_ot,0,0,1,1,,,
627,bjp_hiko_hipublic_enne_hipurn_hibhumt_hise_hijitaya_hikyo_hiki_hicaste_enchemistry_ennahi_hivikas_hiaur_hiyuva_hiko_hirojgar_hichahiye_hiye_hibjp_hiko_hinahi_hibhulana_hichahie_hi,0,0,0,0,,,
1185,kabhi_hiye_hibhi_hibatao_hikitne_hibrahmin_hibaniya_hikshatriyon_hiko_himuslim_hin_hidalit_hine_himara_hiloota_hirape_enkiya_hin_hicase_enkiya_hiwat_hicaste_enof_enbuland_hi,0,0,0,0,,,
1318,misbah_hito_hibutler_en_otkuch_hiacha_hisa_hikhila_hido_hiyaar_hi_othaar_higaye_hi_ot_ot_otshoaib_hiakhter_hi_ottu_hirehem_hikha_hi_otrehem_hi_otusi_hike_hilayak_hihai_hiausvpak_ot,1,1,1,1,,,
174,prem_hiratan_hisun_hipaayo_hijadoo_ot,0,0,0,0,,,
3016,nahi_hichahiye_higundo_hiki_hihahakaar_hibadliyesarkarbadliyebihar_ot,1,0,0,0,,,
537,teri_hiamma_hikisse_hirangreliya_himana_hirahi_hithi_hiki_hitu_hiyahan_hipahuch_higaya_hiupper_encaste_enke_hikutte_hi,0,0,0,0,,,
3191,sach_hito_hiyahi_hihai_hiki_hiolympics_himai_hihame_hiab_hitak_hikoi_hibhi_himedal_ennhi_himila_hi_otbharat_hise_hikitne_hichote_hichote_hidesh_hijo_himedal_enpane_enmai_hisafal_hihue_hi_ot,0,1,1,1,,,
1734,aa_higaya_hihathyaar_hi_otpic twitter com 3bniwvwcrq_ot,0,0,0,0,,,
304,barkha_hiaunty_hijo_hibhi_hisoche_hihumko_hikarna_hikya_hi_ottrooolll_hikiya_hitoh_hidarna_hikya_hi_ot,1,1,1,1,,,
3217,jee_hikarda_hi_otmarjaniya_hi_otbadlapur_otonloop_ot,0,0,0,0,,,
1665,pakistani_engirl_en_ot_ot_otmujhe_highar_hidrop_enkar_hidoge_en_ot_otpakistani_encricketer_en_ot_ot_otdrop_enkarna_hitoh_himeri_hikhaasiyat_hihai_hi_otausvpak_ot,1,1,1,1,,,
1141,saath_hime_hidubsmash_hibhi_hiban_hikar_hido_hi_ot,0,0,0,0,,,
1128,holi_hike_hirang_himain_hidooba_hideshpic_hi_ottwitter_en_otcom 2i8afgmgar_hi,0,0,1,0,,,
2945,_othaan_hisir_en_otbut_enkuch_hikuch_hiaisa_hiviolence_enhote_hihain_hijo_himain_hihate_enkarti_hihun_hiaur_hidilse_hihate_enkarti_hihun_hi_ot,0,0,0,0,,,
302,pandya_hi_otsaare_hipaap_hidho_hide_hi_othero_enban_hija_hiagle_hiworld_encup_entak_hike_hiliye_hi_ot,0,0,1,1,,,
208,chaai_himein_hikaunsa_hidonut_endubakar_hikhaogi_hi_otnotagoodconversationstarter_ot,1,1,1,1,,,
2717,ladke_hiwale_hi_otdahej_himein_hikya_hidoge_en_otladki_hike_hipapa_hi_otsamdhiji_hihum_hibade_hilog_hinahi_hihai_hi_otdahej_himein_hitoh_hihum_hiaapko_hisirf_himuh_himein_hihi_hide_hisakte_hihai_hi,1,1,1,1,,,
37,aaj_hiblue_enhai_hipaani_hipaani_hipaani_hipaani_hipaani_hipaani_hi_otaur_hichutiya_hihoney_enhoney_enhoney_enhoney_enhoney_enhoney_en_ot,0,1,1,1,,,
328,mattar_hichheelne_hiko_hibolo_hitoh_hihota_hinahi_himaharani_enji_hise_hi_otnaina_hichhilwa_hikar_hibethi_hihain_hi_otsome_enindian_enmom_ensomewhere_enprobably_en,1,1,1,1,,,
2187,seedha_hibolun_hito_hi_otke_hiless_enthan_en10_otmemes_hidekh_hike_hipure_hiadarshliberal_ottoli_hiki_hifati_hipadi_hihai_hi_ot,1,1,1,1,,,
1844,things_enblamed_enfor_enrapes_enin_hiindia_en_ot_otmanchurian_en_otcondom_enads_en_otladki_hine_hi_otbhaiyya_himujhe_hijaane_hido_hi_otnahi_hibola_hi_otsantoor_himom_en_otfalooda_hi,1,1,1,1,,,
569,highness_ottumhari_hikya_hicaste_enhai_hi,0,0,0,0,,,
2483,pehle_hipyar_hika_hipehla_hibum_en_otaa_hibhi_hijao_hiwarna_hiro_hidenge_hihum_hi_ot,1,1,1,1,,,
2161,mera_hinaam_hipen_ense_hihi_hilikh_hilo_hikoi_hiapne_hihaath_hipar_hiemo_ot,0,1,1,1,,,
3202,yeh_hifootball_enplayers_enke_hinaam_hiitne_hidifficult_enhote_hihai_hikabhi_hikabhi_hisochta_hihoon_hiunke_higharwale_hiyaad_hikaise_hirakhte_hihonge_hi,1,1,1,1,,,
2334,rajesh_hine_hihamesha_hivivek_hise_hikaam_hiliya_hi_ot,0,0,0,0,,,
1365,avataram_othazaro_hike_hibich_hime_hiisi_hise_hicaste_enpucha_higya_hi_otaisi_hishikayat_hikisi_hior_hine_hini_enki_en_otnaya_hinatak_hichalu_hi,0,0,0,0,,,
3194,zindagi_hiek_hisafar_hihai_hisuhana_hi_otyahan_hisabko_hiapni_hihai_himarana_hi_ot,0,1,1,1,,,
967,khatam_hiho_higaya_hisaifu_hi_otlog_highar_hichale_higaye_hihain_hiaur_hihamne_hibhi_hichannel_enchange_enkar_hidiya_hihai_hi_otchup_hiho_hija_hi_ottujhe_hikareena_hiki_hikasam_hipls_hichup_hihoja_hi,0,1,1,1,,,
1284,asli_hisamajwadi_hitoh_hiyahi_hiyadav_hihai_hiwaise_hi_ot,1,0,0,0,,,
995,dasha_en_otdavai_hi_otrio2016_otolympics_ottennis_otrus_otkasatkina_ot,0,0,0,0,,,
827,_ot_otallah_hito_hisyria_enjaakar_hi_otitne_hideewane_hidekh_hikar_hi_otgayab_hihi_hiho_higaye_hi_otaaj_hitak_hidikhe_hinahi_hi,0,1,1,1,,,
2213,india_en_otnaam_hise_hiapne_himeri_hicaste_enko_hiimagine_enkiya_hihoga_hi_otab_hicity_enbtaugi_hito_hiaap_hikisi_hiaur_hilevel_enper_hipahuch_hijaoge_hi_ot,0,0,0,0,,,
2293,bjp_hiup_enjeet_higayee_hi_otji_hiabhi_hicaste_enbased_encalculation_enkar_hirahi_hihai_hi_othudd_hihai_hi,0,0,0,0,,,
1356,fssai_hiwale_hiagar_hiashutosh_hike_hibrain_enki_hibiopsy_enkaren_hito_hiusme_himaggi_ense_hizyada_hilead_enmilegi_hi_ot,1,1,1,1,,,
258,chacha_hi_otmanipur_himilitants_enkilled_en_otshok_hisabha_hiki_hitaiyari_hikaro_hi_ot,0,0,0,1,,,
657,aur_hiyeh_hipatak_hike_himaara_hihai_hi,0,0,0,0,,,
1067,pandya_hihain_hi_otpandu_hinahi_hi_otindvssl_ot,0,0,0,0,,,
1611,haan_hibhencho_hiharamkhoron_hikoi_hiladka_hiho_hitoh_hibhi_hichalega_hi_otbeer_enpilaunga_hibhosdiwalon_hi_otaakar_hihi_hibola_hi_othere_entill_en10pm_ot_otmannkibaat_ot,1,1,1,1,,,
2126,soldier_enstanding_enbehind_enis_hithinking_en_otchutti_hito_himujhe_hibhi_hichahiye_hipar_himajor_ensaab_hine_hito_himathuradas_hiki_higaand_hikhol_hidi_hi_ot_otpic twitter com wkygrbd7lr_ot,1,1,1,1,,,
732,hamein_hiaur_hijeene_hiki_hikhwahish_hina_hihoti_hi_otagar_hirum_enna_hihote_hi_ot,1,0,0,0,,,
2917,be_hisomeone_en_ots_hi_otab_hipata_hichalega_hibhen_hike_hilode_enko_himujhse_hipanga_hilene_hika_hinateeja_hi_ot,1,1,1,1,,,
3159,_ot_otmadamji_hikalse_hikaunsa_hinasha_hikiye_hihain_hiaap_hi_otkuch_hihumein_hibhi_hidijiye_hi,0,1,1,1,,,
211,maam_hi_otaap_hiitne_higire_hihue_hiho_hiki_hikrk_hiaapse_hisaamne_hisensible_enlagta_hihai_hi,1,1,0,1,,,
2004,kejriwal_otis_himiffed_enwhy_endelhi_enis_hihalf_enstate_en_otit_en_ots_hilike_en_otmujhe_hiaddha_hikyon_hidiya_himujhe_hipoora_hikhamba_hipeena_hihai_hi_ot_otbahi_hishukar_hikaro_hipauva_hinahi_hihai_hi_ot,1,1,1,1,,,
1283,friday_enfaking_enrelease_en_otphir_hibhi_hidil_hihai_hihindustani_hi_ot_oting_hirahul_otgandhi_ot_otpic twitter com ia1vcjmg6q_ot,0,1,1,1,,,
1335,4bestwordsever_ot_otachcha_hichalo_hikar_hilo_hi_ot,0,0,0,0,,,
1246,bhencho_hi1_otbacche_hiki_hinursery_enki_hifee_en30k_othai_hi_ot4_otbacche_hipaida_hikarke_hibhikh_hihi_himangni_hipadegi_hi_ot,1,1,1,1,,,
3175,hi_hi_ot_otachhi_hiitem_enchahiye_hi_otshaadi_hikarne_hiko_himaangtay_hi_otdene_hika_hibhaav_hibatao_hi,1,1,1,1,,,
686,i_hilove_enstarbucks_hiya_hi_othaan_hikalmuhi_hi_ottere_hibaap_hine_hijo_hipaise_hikamaye_hirakhe_hihai_hitere_hiliye_hi_ot,1,1,1,1,,,
1630,kanhaiya_hi_othumein_hichahiye_hi_otazadi_hi_othum_hile_hike_hirahenge_hi_otazadi_hi_otbhagat_hisingh_hi_otwoh_hiteri_hibhabhi_hihai_hipagle_hi_ot,1,1,1,1,,,
1306,maa_hi_otbaap_hiki_hiizzat_hikaro_hi_otmother_enteresa_en_otgandhiji_hiaka_enbaapu_hi_otapne_himaa_hibaap_hise_hipucha_hithat_enke_hiis_hidharm_himein_hikyu_hijanm_hidiya_hi_ot,0,1,1,1,,,
2235,jiggar_othum_hine_hipehlay_hijenkins_enk_higender_enko_hikhatray_himain_hidaala_hi_otkamyaab_hihuay_hi_otab_hi_otki_hibaari_hi_otd_hi,0,0,0,0,,,
3317,sau_himein_hise_hiek_hibaat_hi_otye_hichutye_hijo_hiraat_hi2_otbaje_hiaur_hisubah_hiuth_hikar_hinamo_hiji_himain_hiaapka_himuh_himein_hile_hilunga_hi_otkejri_otji_hiaap_hisahi_hiho_hi_otye_hichutye_hihai_hi_ot,1,1,1,1,,,
38,agar_hidubai_enke_himall_enmein_hijaakar_hi_otsports_encar_enke_hishowroom_enmein_higaadi_hike_hisaath_hiphoto_ennahi_hikhcichayi_hitoh_hiindian_ennahi_hiho_hitum_hi_ot,1,1,1,1,,,
386,bas_hikaro_hiharamzado_hi_otretire_enhue_hibhi_hizamana_hiho_higaya_hi_otab_hitoh_histop_enmilking_enmepic_hi_ottwitter_en_otcom ewho9pumnz_hi,0,1,1,1,,,
1983,insan_hipadna_hisikho_hicaste_ense_hilog_hin_hipahchanne_hijate_hisamjhe_hi,0,0,0,0,,,
2918,isse_hiaccha_hisound_ensystem_ento_hihamare_himuhalle_hime_hiraja_hidarbar_hibandwala_himata_hiraani_hike_hijagrate_hime_hilagata_hihai_hi_otiplopeningceremony_ot,1,1,1,1,,,
798,pakistan_enwaley_hiaaj_hibhi_hiphatakey_hinahi_hiphor_hipaengay_hi_ot,0,0,1,0,,,
1598,uae_hiwale_hikhud_hike_hikuon_hika_hitel_enlaga_hikar_hiaaye_hihai_himarwane_hike_hiliye_hi,1,1,1,1,,,
713,aaj_higandhi_otbapu_hizinda_hihote_hito_hirahul_otgandhi_otko_hisaath_hileke_hiloc_hipar_hijate_hiand_ennon_enviolence_enka_hilecture_endete_hi_otterrorist_ensurrender_en,0,0,0,0,,,
562,paisa_hikya_hihai_hi_otaaj_hihai_hikal_hinahi_hi_otparso_hihai_hi_otbaburao_higanpatrao_hiapte_hi,1,1,1,1,,,
2138,achcha_hihua_hilight_enchali_higayee_hi_otaaj_hito_hipoorey_hi1_otghante_hiaaye_hi_otmujhe_hiaadat_hinahi_hidaalni_hilight_enki_hitweetlikeapakistani_ot,1,1,1,1,,,
2114,modi_ot_otye_hizameen_hibhi_hi_otman_hi_othaan_hisir_en_otye_hisaari_hizameen_hivadra_hisaab_hiki_hihai_hi_otpic_hi_ottwitter_en_otcom pff4lzzfkb_hi,1,1,1,1,,,
2148,bhai_hiaccha_hihua_hihamne_hisab_hiinvestment_engujarat_enmein_hihi_hiki_hihai_hi_otpanamapapers_otpanamaleakspic twitter com 27gmiep5ev_ot,0,1,0,1,,,
831,vodafone_hika_hinetwork_enaccha_hiaaye_hiiske_hiliye_hivrat_hirakhna_hipadta_hihai_hikya_hi_ot,1,1,1,1,,,
2429,bihar_hime_hibahaar_hiho_hitantrik_hisarkaar_hiho_hi_otkyu_hinitish_hiji_hijawaab_hidijiye_hiyonitishsotantrik_ot,1,1,1,1,,,
1751,yahan_hihar_hikoi_hijudge_enhai_hiwithout_ena_endegree_en_ot,1,0,0,0,,,
3360,meanwhile_en_otlonely_enlove_enpoets_enon_entl_enbe_hilike_en_otek_himasala_hichai_hiki_hipyaali_hiho_hi_otkoi_hiusko_hipilaane_hiwali_hiho_hi_ot,1,1,1,1,,,
1207,koi_hitujhse_hiachhi_hipategi_hinahi_hikoi_hitujhse_hikam_hibhi_hichalegi_hinahi_hihimeshisgod_ot,1,1,1,1,,,
492,is_hiayushman_hikhurana_hiplaying_enranbir_hikapoor_hiin_hihawaizade_hi_ot,0,1,1,1,,,
3129,jaise_hiholi_hipar_hipurane_hikapde_hipehen_hikar_hirang_hikhelte_hihain_hiwaise_hihi_himatch_enke_hibaad_hipurani_hicrt_entv_enphodi_hijaati_hihaipic_hi_ottwitter_en_otcom edyzwlk1ao_hi,0,1,1,1,,,
3046,kangana_hitera_hini_hi_otsaanu_hikariye_hiishaare_hi_ot_othrithik_hiroshan_hito_hiaditya_hipancholi_hi,1,1,1,1,,,
1562,_otbarkha_hidutt_hisinging_enfor_enar_enrahman_hi_otbeirut_enaa_higayi_hire_hi_otbeirut_enchha_higayi_hire_hi_otpili_hipili_hisarson_hiphule_hi_ot,1,1,1,1,,,
268,pakistan_enmadarchod_hihai_hi_ot,0,0,0,0,,,
483,duniya_hisalman_hike_hipeeche_hi_otaur_hisalman_himere_hipeeche_hi_ottoo_enmuch_enfun_en_othahahaa_hi_otharish_hisalve_ensalmanverdict_ot,1,1,1,1,,,
2688,ye_hisab_himodiji_otki_hichaal_hihai_hiji_hi_otkejru_hi,0,0,0,0,,,
999,kab_hitak_hichalau_himain_hihaath_hi_otaa_hiaa_hihaath_hi_otkab_hitak_hichalu_himain_hihaath_hiaa_hiaa_hiaa_hihaath_hi_otkoi_hiladki_hinahi_hihai_hiai_hiai_hiai_hi_otchain_enek_hipal_ennahi_hisaiyoneee_ot,1,1,1,1,,,
252,south_enafrica_ense_hina_hito_hidosti_hiacchi_hihai_hiaur_hina_hihi_hiduminy_hi_ot,0,1,1,1,,,
1003,kuch_hibhi_hibolo_hianushka_hibhabhi_hihot_enlag_hirahi_hihai_hi_ot,0,1,0,0,,,
3227,kargil_himein_hichaddi_hinikali_hithi_hi_otaaj_hibamboo_ense_himaara_hi_ot,1,1,1,1,,,
1445,pyaar_hi_ot_otkasam_hi_otkasam_hi_otkasam_hi_ot_ot_ot_ottumse_hikasam_hiki_hikasam_hihai_hikasam_hise_hi_othumko_hipyaar_hihai_hisirf_hitumse_hi,1,1,1,1,,,
1077,_ot_otbeti_hivyahni_hihai_hikya_hi_ot,0,0,0,0,,,
1374,ameesha_hi_otkaho_hinaa_hipyaar_hihai_hi_otkaho_hinaa_hipyaar_hihai_hi_othrithik_hi_otnew_enphone_enwho_endis_en_ot,1,1,1,1,,,
54,chara_enchor_hi_otchindi_hichor_hiaur_himrs_enmaili_hisab_hiaaj_hibihar_hime_hikar_hirahe_hiapmanrallypic twitter com mv0df7pmpu_ot,0,1,1,0,,,
284,reporter_en_otsir_endaroo_hipeene_hika_hisahi_hitareeka_hikya_hihai_hi_otkejriwal_ot_otsmall_enmilate_hijao_hi_otlarge_enbanate_hijao_hi_otpic_hi_ottwitter_en_otcom twjdurjhxa_hi,1,1,1,1,,,
2848,paise_hilekar_hijumlababu_ottrend_enkarne_hiwalo_hi_otyaad_hirakhna_hiupar_hijaake_hibhagwaan_hiko_hijawaab_hibhi_hidena_hipadega_hiiska_hi,1,1,1,1,,,
263,auto_enwala_hitraffic_enko_hiitni_higaali_hide_hiraha_hihai_hijaise_hiaaj_hihi_hieurope_ense_hiaaya_hiho_hi_ot,1,0,1,1,,,
2081,love_entyohaar_hika_hikhana_hirakshabandhanpic twitter com vebymo7hte_ot,0,0,0,1,,,
602,kitni_higaaliya_hibolte_hiho_hibhencho_hitum_hilog_hi_ot,1,0,0,0,,,
2519,special_enplace_enin_hihell_enfor_enpeople_enwho_ensay_hi_otbas_hibhai_hiaapke_hiraaj_hime_hijee_hirahe_hihai_hi_ot_ot_otmere_hiraaj_hime_hijee_hiraha_hihai_hito_himere_hihi_hiraaj_hime_himar_hijaa_hi_otgandu_hi_ot,1,1,1,1,,,
2092,batao_hi_otmelody_enitni_hichocolatey_hikyon_hihai_hi_otsorry_en_otaaj_himera_hibullshit_enka_hivrat_hihai_hi_ot,1,1,1,1,,,
205,shareer_hiko_hichahiye_himinerals_entwacha_hiko_hichahiye_hihaldi_hibaalon_hiko_hichahiye_hibadaam_hiullu_hibana_hine_hike_hiliye_hichahiye_hiadvertisements_en,1,1,1,1,,,
1563,dil_himein_hi1_otaug_ensi_hihai_hi_ot,0,0,0,0,,,
2689,unmukt_hichand_hiis_hithe_hinew_envirat_otkohli_hiin_himaking_en_otclass_otrcbvsmi_ot,0,1,1,0,,,
1874,ya_hiaadhi_hiaaplya_himulaanna_hikitti_hihi_hipolio_enche_hidoze_endili_hiasli_hitari_hi_otparyat_hiekda_hi_otmaushi_hichi_higaand_hiye_hikisne_hilikha_hiscript_enrememberingjagguda_ot,1,1,1,1,,,
1758,nitish_hiji_hisarkaar_hinahi_hi_otagents_enko_hichala_hirahe_hihai_hinitishkaagentpratyayaamrit_ot,1,1,1,1,,,
309,he_hi_otmain_hitumhare_hiliye_hitaare_hitod_hilaunga_hi_otstars_en_otwoh_hidekh_hichutya_hi_otbro_enfist_en_othaha_ot,1,1,1,1,,,
